"Tipo_Aquisicao","Municipio","Origem","Comarca","Conta_Contabil","Cod_Produto","Qtd_Comprada","Valor_a_receber","Valor_Comprado","Restituido"
"Outros","RECIFE","PRIVADO","RECIFE","MEDICAMENTOS CONTROLADOS","3411532.1",81,0,"120.69","Sim"
"Outros","CAMARAGIBE","FILANTRÓPICO","JEFPC","MEDICAMENTOS CONTROLADOS","3378004.1",210,0,"270.9","Sim"
"Outros","RECIFE","FILANTRÓPICO","JEFPC","MEDICAMENTOS CONTROLADOS","3377636.1",30,0,"299.4","Sim"
"Outros","SANTA CRUZ DO CAPIBARIBE","FILANTRÓPICO","JEFPC","MEDICAMENTOS CONTROLADOS","3205320.1",180,0,"84.6","Nao"
"Outros","ARCOVERDE","SUS","ARCOVERDE","MEDICAMENTOS CONTROLADOS","3200418.1",1500,0,840,"Sim"
"Pregão","JOÃO ALFREDO","SUS","JOÃO ALFREDO","NUTRIÇÃO","3725120.21",9600,8736,8736,"Nao"
"Pregão","SERTÂNIA","PRIVADO","SERTÂNIA","NUTRIÇÃO","2877830.1",360000,9540,9540,"Sim"
"Pregão","OLINDA","PRIVADO","RECIFE","NUTRIÇÃO","4442490.21",12600,0,13797,"Sim"
"Pregão","RECIFE","FILANTRÓPICO","JABOATÃO DOS GUARARAPES","NUTRIÇÃO","413551.21",28800,0,13824,"Sim"
"Outros","RECIFE","FILANTRÓPICO","RECIFE","MEDICAMENTOS","3201791.839",2,0,"22.8","Nao"
"Outros","SERRA TALHADA","FILANTRÓPICO","TJPE","MEDICAMENTOS","3345734.1",1,0,"450.94","Sim"
"Outros","GOIANA","SUS","GOIANA","MEDICAMENTOS","3241050.113",2,0,"363.4","Sim"
"Outros","CAMOCIM DE SÃO FÉLIX","SUS","CAMOCIM DE SÃO FÉLIX","MEDICAMENTOS CONTROLADOS","3335755.1",280,0,"344.4","Nao"
"Outros","RECIFE","FILANTRÓPICO","JFPE","NUTRIÇÃO","413551.21",12400,0,6076,"Nao"
"Outros","OLINDA","SUS","OLINDA","MEDICAMENTOS","4213327.1911",720,0,51444,"Sim"
"Outros","PETROLINA","PRIVADO","JFPE","MEDICAMENTOS","3345734.1",2,0,"901.88","Nao"
"Outros","PAULISTA","PRIVADO","JEFPC","MEDICAMENTOS","3411893.1653",2,0,"2117.42","Nao"
"Outros","RECIFE","PRIVADO","JEFPC","MEDICAMENTOS CONTROLADOS","3381951.1",200,0,54,"Sim"
"Outros","LAGOA GRANDE","FILANTRÓPICO","JFPE","MEDICAMENTOS","3196534.1",168,0,"319.2","Nao"
"Outros","PAULISTA","FILANTRÓPICO","JFPE","MEDICAMENTOS CONTROLADOS","3335755.1",56,0,"25.2","Sim"
"Outros","NÃO INFORMADO","SUS","RECIFE","MEDICAMENTOS CONTROLADOS","3381951.1",100,0,27,"Nao"
"Outros","SÃO VICENTE FERRER","SUS","SÃO VICENTE FÉRRER","MEDICAMENTOS","3547205.1473",600,0,41814,"Sim"
"Outros","VITÓRIA DE SANTO ANTÃO","FILANTRÓPICO","VITÓRIA DE SANTO ANTÃO","MEDICAMENTOS","3079554.1",28,0,"36900.36","Nao"
"Outros","RECIFE","FILANTRÓPICO","RECIFE","MEDICAMENTOS","3079694.1",120,0,"136.8","Nao"
"Outros","VENTUROSA","PRIVADO","VENTUROSA","MEDICAMENTOS","3377881.1",4,0,"1487.12","Nao"
"Outros","PALMARES","SUS","PALMARES","NUTRIÇÃO","413551.21",24000,0,11760,"Sim"
"Outros","RECIFE","PRIVADO","RECIFE","MEDICAMENTOS","3804259.1697",32,0,"82.88","Sim"
"Outros","RECIFE","SUS","RECIFE","MEDICAMENTOS","3079554.1",42,0,"55350.54","Sim"
"Outros","SIRINHAÉM","PRIVADO","JFPE","MEDICAMENTOS","3079694.1",30,0,"34.2","Nao"
"Outros","RECIFE","SUS","JEFPC","NUTRIÇÃO","2347130.335",2500,0,5675,"Sim"
"Pregão","PAULISTA","FILANTRÓPICO","JFPE","NUTRIÇÃO","4008774.21",3600,0,765,"Nao"
"Pregão","SALGUEIRO","SUS","RECIFE","NUTRIÇÃO","4841492.1361",180000,0,18936,"Sim"
"Pregão","FLORES","PRIVADO","FLORES","NUTRIÇÃO","3437817.21",9600,0,1392,"Sim"
"Pregão","GARANHUNS","SUS","GARANHUNS","NUTRIÇÃO","4135512.21",28800,0,"14207.04","Sim"
"Pregão","RECIFE","PRIVADO","JEFPC","NUTRIÇÃO","3223060.21",24000,0,7032,"Nao"
"Pregão","CARUARU","SUS","CARUARU","MEDICAMENTOS","4339517.1473",360,0,"115423.2","Sim"
"Pregão","RECIFE","SUS","RECIFE","MEDICAMENTOS","4298225.1",18,0,"210781.44","Sim"
"Pregão","RECIFE","SUS","JEFPC","MEDICAMENTOS","3503348.1",96,0,"499138.56","Nao"
"Pregão","OLINDA","SUS","OLINDA","MEDICAMENTOS","4169212.1911",540,0,15417,"Nao"
"Pregão","BEZERROS","FILANTRÓPICO","TJPE","MEDICAMENTOS","4105362.1",37,0,"313089.93","Sim"
"Pregão","GRAVATÁ","FILANTRÓPICO","RECIFE","MEDICAMENTOS","4169212.1911",1890,0,"53959.5","Nao"
"Pregão","RECIFE","NÃO INFORMADO","RECIFE","MEDICAMENTOS","3246213.113",100,0,522773,"Nao"
"Pregão","MANARI","SUS","RECIFE","MEDICAMENTOS","3372049.1",2640,53724,53724,"Sim"
"Outros","RECIFE","SUS","RECIFE","MEDICAMENTOS","3372600.1",90,0,"16744.5","Nao"
"Outros","SÃO BENTO DO UNA","PRIVADO","SÃO BENTO DO UNA","MEDICAMENTOS","3332969.1473",540,0,"178.2","Sim"
"Outros","RECIFE","FILANTRÓPICO","RECIFE","MEDICAMENTOS CONTROLADOS","3393852.1473",150,0,372,"Nao"
"Outros","RECIFE","FILANTRÓPICO","RECIFE","MEDICAMENTOS CONTROLADOS","3374645.1911",120,0,"265.2","Sim"
"Pregão","SANTA CRUZ DO CAPIBARIBE","SUS","SANTA CRUZ DO CAPIBARIBE","MEDICAMENTOS","4105362.1",8,0,"68441.28","Nao"
"Pregão","RECIFE","FILANTRÓPICO","JEFPC","MEDICAMENTOS","3477932.1",18,0,"238306.32","Nao"
"Pregão","RECIFE","PRIVADO","RECIFE","MEDICAMENTOS","3381943.1242",63,0,6615,"Nao"
"Pregão","RECIFE","NÃO INFORMADO","JEFPC","MEDICAMENTOS","4578899.1473",720,0,"129463.2","Sim"
"Outros","PETROLÂNDIA","SUS","PETROLÂNDIA","MATERIAL MEDICO HOSPITALAR","3196844.1",3,0,117,"Sim"
"Outros","BONITO","SUS","BONITO","MEDICAMENTOS","3332969.1473",330,0,"108.9","Sim"
"Outros","RECIFE","FILANTRÓPICO","RECIFE","MEDICAMENTOS","4169212.1911",540,0,"16081.2","Nao"
"Outros","RECIFE","SUS","RECIFE","MEDICAMENTOS","3079694.1",60,0,"68.4","Sim"
"Outros","RECIFE","PRIVADO","RECIFE","MEDICAMENTOS","3242706.1",12,0,"137.76","Nao"
"Outros","TRACUNHAÉM","SUS","VITÓRIA DE SANTO ANTÃO","MEDICAMENTOS","3372090.1",168,0,"278.88","Sim"
"Outros","PETROLINA","PRIVADO","JFPE","MEDICAMENTOS","3402541.1",3,0,"119.91","Sim"
"Outros","JABOATÃO DOS GUARARAPES","SUS","RECIFE","MEDICAMENTOS CONTROLADOS","3393852.1473",180,0,"446.4","Sim"
"Outros","RECIFE","SUS","JEFPC","MEDICAMENTOS CONTROLADOS","3335755.1",28,0,"10.36","Nao"
"Outros","RECIFE","FILANTRÓPICO","JEFPC","MEDICAMENTOS CONTROLADOS","3378004.1",180,0,"232.2","Sim"
"Outros","RECIFE","SUS","RECIFE","MEDICAMENTOS CONTROLADOS","3434842.1",60,0,"308.4","Sim"
"Pregão","RECIFE","FILANTRÓPICO","JEFPC","MEDICAMENTOS CONTROLADOS","3373924.1",15000,31050,31050,"Nao"
"Pregão","RECIFE","FILANTRÓPICO","JEFPC","MEDICAMENTOS","4048482.1176",18,0,"95874.66","Nao"
"Adesão","RECIFE","SUS","JEFPC","MEDICAMENTOS","3475670.1653",140,0,"225094.8","Sim"
"Pregão","SÃO LOURENÇO DA MATA","NÃO INFORMADO","SÃO LOURENÇO DA MATA","MEDICAMENTOS","3457800.1473",720,0,"38959.2","Nao"
"Pregão","JABOATÃO DOS GUARARAPES","SUS","JABOATÃO DOS GUARARAPES","MEDICAMENTOS","4578899.1473",360,0,"64731.6","Nao"
"Pregão","PAULISTA","PRIVADO","PAULISTA","MEDICAMENTOS","4056388.849",100,0,2116,"Sim"
"Pregão","IGARASSU","FILANTRÓPICO","JFPE","MEDICAMENTOS","3341054.1653",230,"33797.4","59795.4","Nao"
"Pregão","JABOATÃO DOS GUARARAPES","PRIVADO","JABOATÃO DOS GUARARAPES","MEDICAMENTOS","4048482.1176",18,"95874.66","95874.66","Sim"
"Adesão","PALMARES","SUS","PALMARES","MEDICAMENTOS","3206246.1",450,"175.5","175.5","Nao"
"Pregão","RECIFE","PRIVADO","RECIFE","MEDICAMENTOS","3375234.1",7980,"44.1","11730.6","Sim"
"Adesão","RECIFE","PRIVADO","RECIFE","MEDICAMENTOS","3282120.1",330,0,"676.5","Nao"
"Adesão","RECIFE","SUS","RECIFE","MEDICAMENTOS","3462978.1",240,0,"309.6","Nao"
"Adesão","RECIFE","PRIVADO","JEFPC","MEDICAMENTOS","3169146.1473",600,0,234,"Nao"
"Outros","JABOATÃO DOS GUARARAPES","FILANTRÓPICO","JABOATÃO DOS GUARARAPES","MEDICAMENTOS","3388581.1",184,0,"3514.4","Sim"
"Outros","OLINDA","NÃO INFORMADO","OLINDA","MEDICAMENTOS","4059565.1988",120,0,5238,"Sim"
"Pregão","RECIFE","NÃO INFORMADO","RECIFE","MEDICAMENTOS","4185072.1990",672,0,"90202.56","Sim"
"Pregão","RECIFE","FILANTRÓPICO","TJPE","MEDICAMENTOS CONTROLADOS","3411532.1",2100,"6768.93","6768.93","Nao"
"Pregão","AFOGADOS DA INGAZEIRA","FILANTRÓPICO","AFOGADOS DA INGAZEIRA","MEDICAMENTOS","3079694.1",924,0,"2624.16","Sim"
"Pregão","VITÓRIA DE SANTO ANTÃO","SUS","RECIFE","MEDICAMENTOS CONTROLADOS","3069885.1",2700,0,702,"Nao"
"Pregão","CATENDE","PRIVADO","CATENDE","MEDICAMENTOS","3718220.1",1200,"1462.5",4500,"Sim"
"Pregão","RECIFE","SUS","RECIFE","MEDICAMENTOS","3239608.1473",1728,"3317.76","3317.76","Sim"
"Pregão","CABROBÓ","SUS","CABROBÓ","MEDICAMENTOS","3687015.2334",30,0,"29594.7","Sim"
"Pregão","CAMARAGIBE","SUS","TJPE","MEDICAMENTOS","3687015.2050",30,0,"36369.9","Nao"
"Pregão","CONDADO","SUS","CONDADO","MEDICAMENTOS CONTROLADOS","3382982.1990",720,0,"4341.6","Sim"
"Pregão","PAUDALHO","SUS","PAUDALHO","MEDICAMENTOS","3687015.2335",112,0,"137277.28","Sim"
"Pregão","RECIFE","FILANTRÓPICO","RECIFE","MEDICAMENTOS","3196364.1034",360,0,16182,"Nao"
"Pregão","JABOATÃO DOS GUARARAPES","SUS","JABOATÃO DOS GUARARAPES","MEDICAMENTOS","3321800.1370",10,772,772,"Nao"
"Dispensa","RECIFE","PRIVADO","RECIFE","MEDICAMENTOS","4169212.1911",1620,0,46251,"Sim"
"Pregão","RECIFE","NÃO INFORMADO","RECIFE","MEDICAMENTOS","4169212.1911",1890,0,"53959.5","Nao"
"Pregão","VITÓRIA DE SANTO ANTÃO","FILANTRÓPICO","VITÓRIA DE SANTO ANTÃO","MEDICAMENTOS CONTROLADOS","3074340.1990",1800,0,4392,"Nao"
"Pregão","CANHOTINHO","NÃO INFORMADO","RECIFE","MEDICAMENTOS","3718220.1",1200,0,1956,"Sim"
"Pregão","OLINDA","FILANTRÓPICO","TJPE","MEDICAMENTOS","3341909.1",6900,0,40089,"Nao"
"Pregão","RECIFE","SUS","RECIFE","MEDICAMENTOS","3371646.1473",3000,0,10500,"Sim"
"Pregão","RECIFE","FILANTRÓPICO","JEFPC","MEDICAMENTOS","3372057.1989",1440,"56692.8","56692.8","Nao"
"Pregão","MORENO","PRIVADO","MORENO","MEDICAMENTOS","4185072.1990",504,0,"68392.8","Sim"
"Pregão","RECIFE","NÃO INFORMADO","RECIFE","MEDICAMENTOS","4325940.1990",84,0,"12363.96","Nao"
"Pregão","OLINDA","PRIVADO","OLINDA","MEDICAMENTOS","4326008.1990",546,0,"80365.74","Nao"
"Pregão","OLINDA","PRIVADO","OLINDA","MEDICAMENTOS","3539156.1",360,0,"38545.2","Nao"
"Pregão","RECIFE","SUS","RECIFE","MEDICAMENTOS","3445321.1",180,0,"8456.4","Sim"
"Pregão","LIMOEIRO","SUS","LIMOEIRO","MEDICAMENTOS","4427483.1988",34,0,"87521.44","Sim"
"Pregão","RECIFE","PRIVADO","TJPE","MEDICAMENTOS","4820339.1911",360,0,"77353.2","Sim"
"Pregão","RECIFE","FILANTRÓPICO","TJPE","MEDICAMENTOS","4820320.1911",180,0,"15699.6","Nao"
"Pregão","RECIFE","FILANTRÓPICO","TJPE","MEDICAMENTOS","3539156.1",1080,116910,116910,"Sim"
"Pregão","NAZARÉ DA MATA","SUS","NAZARÉ DA MATA","MEDICAMENTOS CONTROLADOS","3196801.1",1620,0,"2559.6","Nao"
"Pregão","OLINDA","SUS","RECIFE","MEDICAMENTOS","3539156.1",360,0,38970,"Sim"
"Pregão","RECIFE","PRIVADO","JEFPC","MEDICAMENTOS","3539156.1",720,0,"77090.4","Sim"
"Pregão","RECIFE","NÃO INFORMADO","TJPE","MEDICAMENTOS","4161599.1",1,0,"773.8","Sim"
"Pregão","JABOATÃO DOS GUARARAPES","SUS","JABOATÃO DOS GUARARAPES","MEDICAMENTOS","3486516.1",600,0,480,"Nao"
"Pregão","SANHARÓ","NÃO INFORMADO","RECIFE","MEDICAMENTOS","3355721.1",480,0,"5673.6","Sim"
"Pregão","BUÍQUE","PRIVADO","BUÍQUE","MEDICAMENTOS CONTROLADOS","3651380.1473",2880,"1866.9","3657.6","Sim"
"Pregão","BUÍQUE","PRIVADO","BUÍQUE","MEDICAMENTOS","3166686.1473",540,"1548.18","1548.18","Nao"
"Pregão","BUÍQUE","PRIVADO","BUÍQUE","MEDICAMENTOS","3376346.1714",6,822,822,"Nao"
"Pregão","JOÃO ALFREDO","PRIVADO","JOÃO ALFREDO","MEDICAMENTOS CONTROLADOS","3346293.1",240,"1732.8","1732.8","Sim"
"Pregão","RECIFE","FILANTRÓPICO","RECIFE","MEDICAMENTOS","3152723.1473",1200,0,744,"Nao"
"Pregão","RECIFE","FILANTRÓPICO","RECIFE","MEDICAMENTOS","3180352.1",600,0,2544,"Nao"
"Pregão","RECIFE","FILANTRÓPICO","TJPE","MEDICAMENTOS CONTROLADOS","4568133.1473",300,0,5439,"Sim"
"Pregão","GARANHUNS","SUS","GARANHUNS","MEDICAMENTOS","3360814.1",70,0,"65099.3","Nao"
"Pregão","PALMARES","FILANTRÓPICO","PALMARES","MEDICAMENTOS","4315740.1911",360,0,"75729.6","Sim"
"Pregão","TAQUARITINGA DO NORTE","SUS","TJPE","MEDICAMENTOS","3343855.1",1080,0,"3682.8","Nao"
"Pregão","CABO DE SANTO AGOSTINHO","FILANTRÓPICO","CABO DE SANTO AGOSTINHO","MEDICAMENTOS","4385780.1653",7,0,"78667.26","Sim"
"Pregão","IGARASSU","FILANTRÓPICO","TJPE","MEDICAMENTOS","3074250.1",728,0,"10905.44","Nao"
"Pregão","RECIFE","FILANTRÓPICO","JFPE","MEDICAMENTOS","3397823.1473",364,0,"38562.16","Nao"
"Pregão","BONITO","PRIVADO","BONITO","MEDICAMENTOS","4427483.1988",22,0,"57255.66","Nao"
"Pregão","PETROLINA","FILANTRÓPICO","JFPE","MEDICAMENTOS","3539156.1",1080,0,116910,"Sim"
"Pregão","RECIFE","PRIVADO","RECIFE","MEDICAMENTOS","4427483.1988",6,"15615.18","15615.18","Sim"
"Pregão","PALMARES","SUS","PALMARES","MEDICAMENTOS","3500152.1",720,0,"3938.4","Sim"
"Pregão","OLINDA","SUS","RECIFE","MEDICAMENTOS","3539156.1",360,38970,38970,"Nao"
"Pregão","SÃO LOURENÇO DA MATA","PRIVADO","SÃO LOURENÇO DA MATA","MEDICAMENTOS","4112300.1",170,0,"16107.5","Sim"
"Pregão","SÃO LOURENÇO DA MATA","PRIVADO","SÃO LOURENÇO DA MATA","MEDICAMENTOS","3376753.1",1500,0,1410,"Nao"
"Pregão","JABOATÃO DOS GUARARAPES","SUS","JEFPC","MEDICAMENTOS","4105362.1",16,0,"136882.56","Sim"
"Pregão","RECIFE","SUS","RECIFE","MEDICAMENTOS","4169212.1911",1620,0,"46753.2","Sim"
"Pregão","RECIFE","SUS","TJPE","MEDICAMENTOS","4239750.839",16,0,"732.32","Sim"
"Pregão","PAULISTA","SUS","PAULISTA","MEDICAMENTOS CONTROLADOS","3502333.1",360,0,"2055.6","Nao"
"Pregão","OLINDA","PRIVADO","JEFPC","MEDICAMENTOS","3539156.1",720,0,77940,"Sim"
"Pregão","GARANHUNS","SUS","GARANHUNS","MEDICAMENTOS","3633764.1",18,0,"43261.56","Sim"
"Pregão","RECIFE","FILANTRÓPICO","RECIFE","MEDICAMENTOS","4447514.1933",34,0,"330951.24","Nao"
"Pregão","PETROLINA","NÃO INFORMADO","JFPE","MEDICAMENTOS","3372588.839",50,0,"1449.5","Nao"
"Pregão","RECIFE","PRIVADO","JFPE","MEDICAMENTOS CONTROLADOS","3374688.1",300,0,276,"Sim"
"Pregão","JABOATÃO DOS GUARARAPES","SUS","JABOATÃO DOS GUARARAPES","MEDICAMENTOS CONTROLADOS","3355586.1473",1200,"10.9",1308,"Nao"
"Pregão","RECIFE","PRIVADO","JFPE","MEDICAMENTOS CONTROLADOS","3747468.1911",1500,0,2760,"Nao"
"Pregão","OLINDA","PRIVADO","OLINDA","MEDICAMENTOS","3099040.1",1500,0,7440,"Sim"
"Pregão","ITAQUITINGA","NÃO INFORMADO","RECIFE","MEDICAMENTOS","3389120.1",1200,1164,1164,"Nao"
"Pregão","MACHADOS","PRIVADO","CARPINA","MEDICAMENTOS","3118614.1",180,0,"1015.2","Sim"
"Pregão","CEDRO","FILANTRÓPICO","SERRITA","MEDICAMENTOS","4786157.1653",24,"108409.2","108409.2","Nao"
"Pregão","IGARASSU","FILANTRÓPICO","JEFPC","MEDICAMENTOS CONTROLADOS","4794265.1911",196,"1777.72","1777.72","Sim"
"Outros","RECIFE","FILANTRÓPICO","JFPE","MEDICAMENTOS","3869059.1653",1,"528.28","528.28","Nao"
"Outros","VICÊNCIA","SUS","VICÊNCIA","MEDICAMENTOS","3376281.1",3,"2134.59","2134.59","Nao"
"Outros","PETROLINA","FILANTRÓPICO","JFPE","MEDICAMENTOS","3446093.2060",4,"4044.12","4044.12","Nao"
"Outros","GOIANA","SUS","RECIFE","MEDICAMENTOS","3343960.1",1,"856.74","856.74","Sim"
"Outros","GARANHUNS","SUS","GARANHUNS","MEDICAMENTOS","324621.1653",22,"22829.4","22829.4","Sim"
"Pregão","VITÓRIA DE SANTO ANTÃO","SUS","RECIFE","MEDICAMENTOS","4315740.1911",360,"76561.2","76561.2","Sim"
"Pregão","GOIANA","FILANTRÓPICO","GOIANA","MEDICAMENTOS","4427483.1988",22,"57255.66","57255.66","Nao"
"Pregão","RECIFE","NÃO INFORMADO","RECIFE","MEDICAMENTOS","3366707.1",910,"38820.6","38820.6","Sim"
"Pregão","ABREU E LIMA","SUS","ABREU E LIMA","MEDICAMENTOS","4339517.1473",360,85000,116694,"Nao"
"Outros","RECIFE","PRIVADO","RECIFE","MEDICAMENTOS","4744705.1653",5,180888,"1043907.29","Sim"
"Outros","PAULISTA","PRIVADO","TJPE","MEDICAMENTOS","3476251.1911",28,1200,"1512.84","Sim"
"Outros","RECIFE","FILANTRÓPICO","RECIFE","MEDICAMENTOS","3372090.1",56,"80.04","92.96","Sim"
"Pregão","RECIFE","FILANTRÓPICO","JEFPC","NUTRIÇÃO","2877830.1361",630000,17073,17073,"Nao"
"Pregão","LAJEDO","SUS","LAJEDO","NUTRIÇÃO","3482189.1",14400,1296,1296,"Sim"
"Pregão","RECIFE","SUS","JEFPC","NUTRIÇÃO","3482189.1",64800,"8145.36","8145.36","Sim"
"Pregão","GARANHUNS","PRIVADO","GARANHUNS","NUTRIÇÃO","2877830.1361",180000,6354,6354,"Nao"
"Pregão","RECIFE","PRIVADO","JEFPC","MEDICAMENTOS","3390861.1765",40,0,1288,"Nao"
"Pregão","RECIFE","SUS","RECIFE","NUTRIÇÃO","3223060.21",45600,0,"11094.48","Sim"
"Pregão","RECIFE","SUS","RECIFE","NUTRIÇÃO","4443063.21",9600,0,4608,"Nao"
"Pregão","JOAQUIM NABUCO","FILANTRÓPICO","JOAQUIM NABUCO","NUTRIÇÃO","4135512.21",48000,0,"21868.8","Nao"
"Pregão","JOAQUIM NABUCO","FILANTRÓPICO","JOAQUIM NABUCO","NUTRIÇÃO","3223060.21",43200,0,"10294.56","Sim"
"Pregão","RECIFE","PRIVADO","RECIFE","NUTRIÇÃO","3437817.21",50400,0,6552,"Nao"
"Pregão","CARUARU","SUS","CARUARU","NUTRIÇÃO","2400820.21",72000,"5947.2","5947.2","Sim"
"Pregão","OROBÓ","FILANTRÓPICO","OROBÓ","NUTRIÇÃO","2877880.21",43200,"1238.4","5270.4","Nao"
"Pregão","PALMARES","PRIVADO","PALMARES","NUTRIÇÃO","2877880.21",62400,7000,8424,"Sim"
"Pregão","IPOJUCA","FILANTRÓPICO","IPOJUCA","MEDICAMENTOS","3372936.839",10,350,"423.2","Nao"
"Outros","BETÂNIA","FILANTRÓPICO","BETÂNIA","MEDICAMENTOS","4169212.1911",810,20000,"24121.8","Nao"
"Pregão","SANTA MARIA DA BOA VISTA","SUS","PETROLINA","MEDICAMENTOS","3429652.1911",2460,"797827.2","797827.2","Nao"
"Pregão","RECIFE","SUS","JEFPC","MEDICAMENTOS","3377962.1",360,"3178.8","3178.8","Sim"
"Pregão","PETROLINA","FILANTRÓPICO","JFPE","MEDICAMENTOS CONTROLADOS","3243311.1911",800,5000,6720,"Sim"
"Pregão","PESQUEIRA","SUS","PESQUEIRA","MEDICAMENTOS","3259102.1473",840,84,84,"Sim"
"Pregão","OLINDA","FILANTRÓPICO","OLINDA","MEDICAMENTOS CONTROLADOS","4794265.1911",196,1500,"1777.72","Nao"
"Pregão","RECIFE","SUS","JEFPC","MEDICAMENTOS","3360814.1",100,51867,62500,"Sim"
"Pregão","IPOJUCA","SUS","IPOJUCA","MEDICAMENTOS","4788184.1990",378,70000,"80661.42","Nao"
"Pregão","RECIFE","SUS","JEFPC","MEDICAMENTOS","4169212.1911",3510,90000,"101298.6","Sim"
"Dispensa","JABOATÃO DOS GUARARAPES","PRIVADO","JABOATÃO DOS GUARARAPES","MEDICAMENTOS","4105362.1",8,"68441.28","68441.28","Sim"
"Dispensa","ESCADA","SUS","JEFPC","MEDICAMENTOS","4169212.1911",3510,"101298.6","101298.6","Sim"
"Dispensa","RECIFE","SUS","JFPE","MEDICAMENTOS","4105362.1",16,"136882.56","136882.56","Nao"
"Pregão","RECIFE","PRIVADO","RECIFE","MEDICAMENTOS","3409090.1",1440,"2145.6","2145.6","Sim"
"Pregão","OLINDA","SUS","OLINDA","MEDICAMENTOS CONTROLADOS","3382990.1",5100,8874,8874,"Sim"
"Pregão","RECIFE","SUS","JEFPC","MEDICAMENTOS","3804259.1697",900,"826.47","826.47","Nao"
"Pregão","RIBEIRÃO","PRIVADO","RECIFE","MEDICAMENTOS","3335577.1",2400,2112,2112,"Nao"
"Pregão","JABOATÃO DOS GUARARAPES","SUS","JFPE","MEDICAMENTOS","3389120.1",1350,"1309.5","1309.5","Sim"
"Pregão","RECIFE","SUS","TJPE","MEDICAMENTOS","3366715.1",6,40000,51000,"Nao"
"Pregão","LAJEDO","SUS","LAJEDO","MEDICAMENTOS","3140261.1473",600,8490,8490,"Nao"
"Outros","JABOATÃO DOS GUARARAPES","SUS","JABOATÃO DOS GUARARAPES","MEDICAMENTOS","3355721.1",90,1000,1053,"Sim"
"Dispensa","RECIFE","NÃO INFORMADO","RECIFE","MEDICAMENTOS","3337111.1911",126,"93045.96","93045.96","Nao"
"Pregão","PAULISTA","PRIVADO","JEFPC","MEDICAMENTOS","3342590.1",2600,5096,5096,"Sim"
"Pregão","PAUDALHO","SUS","JEFPC","MEDICAMENTOS CONTROLADOS","4794265.1911",196,1500,"1758.12","Nao"
"Pregão","TAQUARITINGA DO NORTE","SUS","TAQUARITINGA DO NORTE","MEDICAMENTOS","4341961.1911",1080,"419893.2","419893.2","Sim"
"Pregão","RECIFE","NÃO INFORMADO","RECIFE","MEDICAMENTOS","3899853.1911",45,"8588.25","8588.25","Nao"
"Pregão","RECIFE","FILANTRÓPICO","RECIFE","MEDICAMENTOS","3109968.1370",130,"11165.7","11165.7","Nao"
"Pregão","RECIFE","SUS","RECIFE","MEDICAMENTOS","3166309.1175",180,"11113.2","11113.2","Nao"
"Pregão","OLINDA","PRIVADO","OLINDA","MEDICAMENTOS","3899845.1911",225,33300,33300,"Sim"
"Pregão","CABO DE SANTO AGOSTINHO","PRIVADO","CABO DE SANTO AGOSTINHO","MEDICAMENTOS","3374696.1911",30,7500,7500,"Sim"
"Pregão","PAULISTA","SUS","RECIFE","MEDICAMENTOS","3378098.1911",130,1196,1196,"Sim"
"Pregão","CAMARAGIBE","SUS","CAMARAGIBE","MEDICAMENTOS","3140300.1473",600,270,270,"Nao"
"Pregão","ESCADA","PRIVADO","ESCADA","MEDICAMENTOS","3106870.1",1440,"3484.8","3484.8","Sim"
"Pregão","OURICURI","SUS","OURICURI","MEDICAMENTOS","3375609.1",560,700,700,"Nao"
"Pregão","CABO DE SANTO AGOSTINHO","FILANTRÓPICO","CABO DE SANTO AGOSTINHO","MEDICAMENTOS","3372090.1",600,348,348,"Sim"
"Outros","CAMARAGIBE","SUS","CAMARAGIBE","MEDICAMENTOS","4820320.1911",180,13200,"15699.6","Sim"
"Outros","CAMARAGIBE","FILANTRÓPICO","CAMARAGIBE","MEDICAMENTOS","3341054.1653",4,100,"1024.6","Sim"
"Outros","OLINDA","SUS","OLINDA","MEDICAMENTOS","3341909.1",240,800,"1394.4","Nao"
"Outros","RECIFE","NÃO INFORMADO","RECIFE","MEDICAMENTOS CONTROLADOS","3393852.1473",60,100,"148.8","Sim"
"Outros","PAULISTA","PRIVADO","PAULISTA","MEDICAMENTOS CONTROLADOS","3196801.1",180,260,"284.4","Sim"
"Outros","RECIFE","SUS","JFPE","NUTRIÇÃO","3652211.21",19200,760,864,"Nao"
"Dispensa","JABOATÃO DOS GUARARAPES","FILANTRÓPICO","JABOATÃO DOS GUARARAPES","MEDICAMENTOS","4105362.1",8,52125,"67695.12","Nao"
"Outros","OLINDA","FILANTRÓPICO","RECIFE","MATERIAL MEDICO HOSPITALAR","3196844.1",3,100,117,"Sim"
"Pregão","IPOJUCA","SUS","IPOJUCA","MEDICAMENTOS","4315740.1911",360,74448,74448,"Nao"
"Pregão","PETROLINA","FILANTRÓPICO","PETROLINA","MEDICAMENTOS","3414361.1",300,420,420,"Nao"
"Pregão","PAULISTA","NÃO INFORMADO","OLINDA","MEDICAMENTOS","3389120.1",900,873,873,"Sim"
"Pregão","PRIMAVERA","SUS","PRIMAVERA","MEDICAMENTOS","3409090.1",960,"1449.6","1449.6","Nao"
"Pregão","GRAVATÁ","SUS","JEFPC","MEDICAMENTOS","3206173.1473",576,"2321.28","2321.28","Sim"
"Pregão","RECIFE","PRIVADO","JEFPC","MEDICAMENTOS","3426092.1",70,"370.3","370.3","Nao"
